id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,chiffre_affaires,marge_brute,profit_net,mois,indicateur_retour,nombre_commandes_par_client,valeur_vie_client
CMD103066,2025-07-07,C0003,Dakar,Mode,Produit_Mode_10,40.25,3,0.23,4.26,Carte,Instagram Ads,14.91,Livrée,92.9775,32.542125,13.372125,2025-07,0,26,9474.8615625
CMD103069,2025-08-23,C0174,Cotonou,Mode,Produit_Mode_41,44.58,1,0.09,7.29,Mobile Money,Influenceur,6.05,Livrée,40.5678,14.198729999999998,0.8587299999999978,2025-08,0,20,5364.6714249999995
CMD103070,2025-12-10,C0377,Kinshasa,Beauté,Produit_Beauté_19,30.95,2,0.27,7.03,Carte,Instagram Ads,6.2,Livrée,45.187,15.815449999999998,2.585449999999997,2025-12,0,15,4027.2384
CMD103071,2025-09-16,C0266,Douala,Électronique,Produit_Électronique_10,300.78,2,0.07,9.62,Paiement à la livraison,Email,1.27,Livrée,559.4508,195.80777999999998,184.91777999999996,2025-09,0,19,10673.226999999999
CMD103072,2025-11-05,C1413,Kinshasa,Beauté,Produit_Beauté_28,25.82,3,0.06,9.62,Mobile Money,Instagram Ads,10.67,Livrée,72.8124,25.484339999999996,5.194339999999997,2025-11,0,3,801.4024
CMD103073,2025-10-23,C1615,Kinshasa,Maison,Produit_Maison_42,81.26,2,0.04,4.89,Virement,Email,0.89,Livrée,156.0192,54.60672,48.82672,2025-10,0,3,327.78450000000004
CMD103074,2025-10-14,C0003,Abidjan,Mode,Produit_Mode_24,32.68,3,0.17,3.62,Mobile Money,Influenceur,8.09,Livrée,81.37319999999998,28.48061999999999,16.77061999999999,2025-10,0,26,9474.8615625
CMD103075,2025-09-12,C0035,Kinshasa,Électronique,Produit_Électronique_46,572.35,1,0.03,4.14,Mobile Money,Influenceur,6.24,Livrée,555.1795,194.31282499999998,183.93282499999998,2025-09,0,13,3609.412
CMD103076,2025-11-17,C0216,Abidjan,Mode,Produit_Mode_5,63.04,2,0.28,3.54,Mobile Money,Email,1.72,Livrée,90.77759999999999,31.772159999999996,26.512159999999998,2025-11,0,14,4247.9003
CMD103077,2025-08-02,C0073,Dakar,Beauté,Produit_Beauté_41,8.69,2,0.19,4.2,Carte,Instagram Ads,12.62,Livrée,14.0778,4.92723,-11.892769999999999,2025-08,0,20,4683.5417
CMD103078,2025-09-17,C0120,Dakar,Électronique,Produit_Électronique_6,331.84,2,0.04,9.25,Carte,Google Ads,6.02,Livrée,637.1328,222.99648,207.72647999999998,2025-09,0,29,9581.1207
CMD103079,2025-11-11,C0134,Abidjan,Mode,Produit_Mode_46,46.19,2,0.21,2.8,Mobile Money,Instagram Ads,14.33,Livrée,72.9802,25.543069999999997,8.413069999999996,2025-11,0,21,6317.4749
CMD103080,2025-11-19,C0012,Cotonou,Électronique,Produit_Mode_26,40.51,2,0.18,6.24,Paiement à la livraison,Instagram Ads,10.26,Livrée,66.4364,23.25274,6.752740000000001,2025-11,0,19,5058.7638
CMD103082,2025-10-31,C0133,Kinshasa,Électronique,Produit_Électronique_36,462.72,2,0.0,3.28,Virement,Google Ads,3.43,Livrée,925.44,323.904,317.194,2025-10,0,16,3995.5735999999997
CMD103083,2025-12-08,C0069,Cotonou,Maison,Produit_Maison_21,175.35,3,0.07,8.26,Carte,Influenceur,13.42,Livrée,489.22649999999993,171.22927499999997,149.549275,2025-12,0,18,5124.9947999999995
CMD103084,2025-08-06,C1046,Kinshasa,Électronique,Produit_Électronique_25,252.63,1,0.07,7.44,Paiement à la livraison,Email,1.95,Livrée,234.94589999999997,82.23106499999999,72.84106499999999,2025-08,0,2,748.4359
CMD103085,2025-12-16,C0373,Kinshasa,Électronique,Produit_Électronique_36,392.51,3,0.1,7.88,Carte,Instagram Ads,7.42,Retournée,1059.777,370.92195,355.62194999999997,2025-12,1,21,4226.0977
CMD103086,2025-08-16,C1966,Douala,Mode,Produit_Mode_30,42.13,1,0.29,3.61,Carte,Google Ads,4.75,Livrée,29.912300000000002,10.469305,2.109305000000001,2025-08,0,3,207.75150000000002
CMD103088,2025-12-15,C0095,Abidjan,Électronique,Produit_Électronique_21,473.01,2,0.14,6.85,Carte,Instagram Ads,8.46,Livrée,813.5772,284.75201999999996,269.44201999999996,2025-12,0,24,5769.5134
CMD103089,2025-08-16,C0295,Kinshasa,Mode,Produit_Mode_48,43.71,1,0.19,7.61,Mobile Money,Email,1.58,Livrée,35.405100000000004,12.391785,3.201785,2025-08,0,10,2335.2592
CMD103090,2025-10-14,C1956,Kinshasa,Mode,Produit_Mode_21,58.12,3,0.29,5.95,Paiement à la livraison,Google Ads,4.89,Livrée,123.79559999999998,43.32845999999999,32.48845999999999,2025-10,0,3,1549.4974000000002
CMD103091,2025-12-16,C0154,Douala,Électronique,Produit_Électronique_16,168.24,2,0.1,7.88,Mobile Money,Google Ads,4.81,Livrée,302.83200000000005,105.9912,93.30120000000001,2025-12,0,12,2379.8552
CMD103092,2025-08-12,C0186,Dakar,Électronique,Produit_Électronique_37,375.34000000000003,2,0.01,6.09,Mobile Money,Google Ads,3.62,Livrée,743.1732000000001,260.11062,250.40061999999998,2025-08,0,14,5407.452
CMD103093,2025-11-16,C0284,Douala,Électronique,Produit_Électronique_32,246.82,3,0.19,7.39,Carte,Instagram Ads,8.55,Livrée,599.7726000000001,209.92041000000003,193.98041000000003,2025-11,0,19,4292.6759
CMD103094,2025-12-13,C0380,Kinshasa,Beauté,Produit_Beauté_11,28.95,1,0.06,8.02,Mobile Money,Google Ads,5.38,Livrée,27.212999999999997,9.524549999999998,-3.8754500000000016,2025-12,0,17,2582.6647000000003
CMD103095,2025-10-09,C0010,Dakar,Mode,Produit_Mode_17,22.5,1,0.19,8.84,Virement,Instagram Ads,13.64,Livrée,18.225,6.37875,-16.10125,2025-10,0,17,3071.3112
CMD103096,2025-11-25,C1587,Abidjan,Électronique,Produit_Électronique_12,431.77,3,0.05,2.86,Carte,Email,0.64,Livrée,1230.5445,430.69057499999997,427.19057499999997,2025-11,0,1,1230.5445
CMD103097,2025-10-23,C1736,Abidjan,Mode,Produit_Mode_1,41.26,2,0.19,2.19,Paiement à la livraison,Instagram Ads,7.99,Livrée,66.8412,23.39442,13.214419999999999,2025-10,0,2,467.163
CMD103098,2025-08-17,C0225,Dakar,Beauté,Produit_Beauté_22,20.44,3,0.24,6.35,Carte,Instagram Ads,9.53,Livrée,46.60320000000001,16.311120000000003,0.4311200000000035,2025-08,0,11,1235.0129000000002
CMD103099,2025-09-02,C1220,Cotonou,Maison,Produit_Maison_47,95.34,2,0.1,8.69,Paiement à la livraison,Influenceur,7.85,Livrée,171.61200000000002,60.06420000000001,43.52420000000001,2025-09,0,7,809.769
CMD103100,2025-07-29,C0362,Abidjan,Électronique,Produit_Électronique_9,401.68,2,0.1,2.54,Virement,Google Ads,6.71,Livrée,723.024,253.05839999999998,243.80839999999998,2025-07,0,13,3976.922475
CMD103101,2025-11-26,C1937,Dakar,Électronique,Produit_Électronique_9,391.3,3,0.07,4.49,Mobile Money,Google Ads,4.2,Livrée,1091.727,382.10445,373.41445,2025-11,0,2,1176.6606000000002
CMD103102,2025-08-08,C0345,Dakar,Électronique,Produit_Mode_9,59.87,1,0.22,8.35,Carte,Instagram Ads,13.73,Livrée,46.6986,16.34451,-5.73549,2025-08,0,14,3620.4825
CMD103103,2025-10-02,C0371,Dakar,Électronique,Produit_Électronique_12,465.5,3,0.22,7.86,Mobile Money,Instagram Ads,12.88,Livrée,1089.27,381.24449999999996,360.50449999999995,2025-10,0,20,7037.9226
CMD103104,2025-07-10,C0543,Douala,Beauté,Produit_Beauté_34,34.3,1,0.28,6.17,Paiement à la livraison,Instagram Ads,8.68,Livrée,24.695999999999998,8.6436,-6.2064,2025-07,0,2,137.36700000000002
CMD103105,2025-11-06,C0291,Abidjan,Mode,Produit_Mode_45,21.47,1,0.27,3.15,Mobile Money,Instagram Ads,7.8,Livrée,15.673099999999998,5.485584999999999,-5.464415000000001,2025-11,0,14,2769.4303
CMD103106,2025-12-28,C1366,Douala,Maison,Produit_Maison_4,112.65,1,0.02,2.43,Paiement à la livraison,Email,1.68,Livrée,110.397,38.63895,34.52895,2025-12,0,1,110.397
CMD103107,2025-07-11,C0142,Kinshasa,Mode,Produit_Mode_25,36.48,2,0.15,2.37,Mobile Money,Instagram Ads,10.22,Livrée,62.01599999999999,21.705599999999997,9.115599999999995,2025-07,0,20,6525.7702
CMD103108,2025-12-13,C0293,Libreville,Maison,Produit_Maison_8,110.23,1,0.1,7.46,Virement,Influenceur,12.04,Livrée,99.20700000000001,34.72245,15.222450000000002,2025-12,0,18,5688.269499999999
CMD103109,2025-10-26,C0083,Brazzaville,Mode,Produit_Mode_2,35.09,1,0.16,4.31,Carte,Instagram Ads,10.03,Livrée,29.4756,10.31646,-4.02354,2025-10,0,12,3006.4870000000005
CMD103110,2025-08-08,C0342,Kinshasa,Beauté,Produit_Beauté_43,17.11,3,0.19,8.89,Virement,Instagram Ads,14.09,Livrée,41.5773,14.552055,-8.427945000000001,2025-08,0,8,3080.7073
CMD103111,2025-07-07,C0101,Cotonou,Beauté,Produit_Beauté_4,26.9,3,0.1,5.23,Mobile Money,Instagram Ads,8.81,Livrée,72.63,25.420499999999997,11.380499999999996,2025-07,0,18,3839.1215
CMD103112,2025-12-04,C1867,Lomé,Électronique,Produit_Électronique_31,459.47,3,0.12,6.53,Paiement à la livraison,Instagram Ads,5.1,Retournée,1213.0008,424.55028,412.92028,2025-12,1,1,1213.0008
CMD103113,2025-07-22,C0303,Kinshasa,Mode,Produit_Mode_10,30.97,2,0.14,5.6,Carte,Google Ads,7.93,Livrée,53.2684,18.643939999999997,5.113939999999998,2025-07,0,16,4711.2797
CMD103114,2025-10-10,C0077,Kinshasa,Électronique,Produit_Électronique_14,435.52,3,0.1,8.37,Carte,Email,1.93,Livrée,1175.904,411.5664,401.2664,2025-10,0,19,6129.4113
CMD103116,2025-10-28,C0285,Kinshasa,Beauté,Produit_Beauté_8,19.29,2,0.09,6.32,Carte,Google Ads,3.78,Livrée,35.1078,12.287729999999998,2.187729999999998,2025-10,0,14,3283.5395000000003
CMD103117,2025-07-29,C0053,Abidjan,Électronique,Produit_Maison_3,172.02,2,0.04,6.31,Mobile Money,Email,1.69,Livrée,330.27840000000003,115.59744,107.59744,2025-07,0,18,7089.5963
CMD103118,2025-07-31,C0065,Douala,Électronique,Produit_Électronique_16,473.39,3,0.02,5.89,Paiement à la livraison,Influenceur,10.24,Livrée,1391.7666000000002,487.11831,470.98831,2025-07,0,14,4274.9402
CMD103119,2025-08-20,C1529,Lomé,Mode,Produit_Mode_19,26.45,2,0.08,5.26,Carte,Instagram Ads,11.25,Livrée,48.668,17.0338,0.5237999999999996,2025-08,0,4,765.1845000000001
CMD103120,2025-11-24,C0194,Abidjan,Électronique,Produit_Électronique_43,628.07,2,0.09,7.49,Carte,Email,0.81,Livrée,1143.0874000000001,400.08059000000003,391.78059,2025-11,0,16,5790.4078
CMD103121,2025-08-15,C0340,Kinshasa,Mode,Produit_Mode_10,40.95,2,0.18,5.61,Carte,Google Ads,7.57,Livrée,67.15800000000002,23.505300000000005,10.325300000000006,2025-08,0,20,5113.9787
CMD103122,2025-09-11,C0046,Lomé,Maison,Produit_Maison_41,39.52,2,0.09,2.0,Paiement à la livraison,Instagram Ads,6.98,Livrée,71.92640000000002,25.174240000000005,16.194240000000004,2025-09,0,17,4329.9522
CMD103123,2025-11-12,C0172,Lomé,Maison,Produit_Maison_9,148.95,3,0.22,5.93,Virement,Instagram Ads,6.68,Livrée,348.543,121.99005,109.38004999999998,2025-11,0,19,4020.6321
CMD103124,2025-08-08,C0192,Douala,Mode,Produit_Mode_45,37.35,3,0.24,4.04,Mobile Money,Email,0.79,Livrée,85.15800000000002,29.805300000000003,24.975300000000004,2025-08,0,18,4735.7006
CMD103125,2025-10-02,C0716,Kinshasa,Mode,Produit_Mode_48,26.53,2,0.07,4.51,Carte,Google Ads,3.97,Livrée,49.3458,17.271029999999996,8.791029999999996,2025-10,0,2,210.0668
CMD103126,2025-12-15,C0109,Abidjan,Beauté,Produit_Beauté_9,21.95,3,0.02,9.54,Virement,Google Ads,4.95,Livrée,64.53299999999999,22.586549999999995,8.096549999999997,2025-12,0,8,1587.7277
CMD103127,2025-12-25,C0008,Kinshasa,Beauté,Produit_Beauté_8,25.005000000000003,1,0.12,4.36,Paiement à la livraison,Instagram Ads,6.32,Livrée,22.004400000000004,7.7015400000000005,-2.97846,2025-12,0,15,3743.7162000000003
CMD103128,2025-08-06,C0217,Abidjan,Électronique,Produit_Électronique_35,533.17,1,0.1,4.92,Virement,Influenceur,4.43,Livrée,479.85299999999995,167.94854999999998,158.59855,2025-08,0,17,2204.0146
CMD103129,2025-10-02,C0390,Libreville,Électronique,Produit_Électronique_2,437.48,3,0.07,7.45,Mobile Money,Google Ads,7.01,Livrée,1220.5692,427.19921999999997,412.73922,2025-10,0,17,6042.4249
CMD103130,2025-09-05,C1818,Abidjan,Beauté,Produit_Beauté_2,27.88,2,0.17,9.31,Mobile Money,Instagram Ads,5.26,Livrée,46.2808,16.19828,1.6282800000000002,2025-09,0,2,173.0442
CMD103131,2025-08-06,C1905,Libreville,Électronique,Produit_Électronique_24,348.04,2,0.09,7.14,Carte,Influenceur,4.38,Retournée,633.4328,221.70148,210.18148000000002,2025-08,1,3,1026.9898
CMD103132,2025-12-05,C0118,Douala,Mode,Produit_Mode_39,37.62,3,0.15,4.73,Mobile Money,Influenceur,9.05,Livrée,95.93099999999998,33.575849999999996,19.795849999999994,2025-12,0,14,3063.5419
CMD103133,2025-12-06,C0368,Abidjan,Mode,Produit_Mode_28,24.02,1,0.09,5.75,Carte,Instagram Ads,9.75,Livrée,21.8582,7.65037,-7.84963,2025-12,0,26,5448.0315
CMD103134,2025-10-18,C0045,Libreville,Électronique,Produit_Électronique_9,293.35,2,0.16,5.88,Mobile Money,Instagram Ads,14.86,Livrée,492.82800000000003,172.4898,151.7498,2025-10,0,14,4615.2246
CMD103135,2025-09-11,C0054,Dakar,Électronique,Produit_Électronique_11,445.78,2,0.04,8.66,Virement,Email,1.04,Livrée,855.8975999999999,299.56415999999996,289.8641599999999,2025-09,0,22,8078.2427
CMD103136,2025-12-23,C0015,Kinshasa,Électronique,Produit_Électronique_3,415.66,3,0.03,5.62,Virement,Google Ads,6.24,Livrée,1209.5706,423.34970999999996,411.48970999999995,2025-12,0,13,6780.64595
CMD103137,2025-09-02,C0008,Abidjan,Beauté,Produit_Beauté_32,22.7,1,0.19,6.33,Paiement à la livraison,Instagram Ads,10.24,Livrée,18.387,6.4354499999999994,-10.13455,2025-09,0,15,3743.7162000000003
CMD103138,2025-11-22,C1310,Dakar,Beauté,Produit_Beauté_20,23.68,1,0.06,3.52,Paiement à la livraison,Email,0.61,Livrée,22.2592,7.790719999999999,3.660719999999999,2025-11,0,3,122.13419999999999
CMD103139,2025-12-07,C0226,Dakar,Mode,Produit_Mode_24,20.89,1,0.28,9.2,Virement,Instagram Ads,13.25,Livrée,15.040799999999999,5.264279999999999,-17.18572,2025-12,0,13,2685.1963
CMD103140,2025-09-11,C0088,Douala,Mode,Produit_Mode_9,22.19,3,0.28,7.95,Carte,Email,1.44,Livrée,47.930400000000006,16.775640000000003,7.385640000000004,2025-09,0,13,4240.15065
CMD103142,2025-07-31,C1053,Abidjan,Beauté,Produit_Beauté_2,28.77,2,0.08,5.34,Mobile Money,Instagram Ads,8.37,Livrée,52.9368,18.52788,4.817880000000001,2025-07,0,2,109.296
CMD103143,2025-10-14,C0051,Kinshasa,Électronique,Produit_Électronique_49,455.58,2,0.1,4.97,Virement,Email,0.76,Livrée,820.044,287.0154,281.2854,2025-10,0,17,9419.4902
CMD103145,2025-07-25,C1372,Kinshasa,Maison,Produit_Maison_10,151.36,1,0.23,2.23,Carte,Instagram Ads,14.7,Livrée,116.54720000000002,40.791520000000006,23.86152000000001,2025-07,0,2,253.7828
CMD103146,2025-11-29,C0368,Kinshasa,Électronique,Produit_Électronique_46,286.01,2,0.05,7.35,Virement,Google Ads,3.33,Retournée,543.419,190.19664999999998,179.51664999999997,2025-11,1,26,5448.0315
CMD103147,2025-07-16,C0100,Kinshasa,Beauté,Produit_Beauté_29,16.32,3,0.16,9.24,Paiement à la livraison,Instagram Ads,8.23,Livrée,41.1264,14.394239999999998,-3.0757600000000025,2025-07,0,19,5703.5432
CMD103148,2025-07-27,C0236,Dakar,Mode,Produit_Mode_6,40.15,1,0.17,3.48,Virement,Instagram Ads,14.97,Livrée,33.3245,11.663575,-6.786425000000001,2025-07,0,17,6326.5935
CMD103149,2025-07-13,C0589,Cotonou,Électronique,Produit_Électronique_32,167.94,2,0.05,8.73,Virement,Google Ads,5.96,Livrée,319.08599999999996,111.68009999999998,96.99009999999998,2025-07,0,6,1914.2327
CMD103150,2025-09-15,C0205,Cotonou,Beauté,Produit_Beauté_2,23.24,3,0.12,7.43,Mobile Money,Instagram Ads,6.77,Livrée,61.3536,21.47376,7.273759999999999,2025-09,0,21,5480.2317
CMD103151,2025-07-05,C0093,Dakar,Électronique,Produit_Électronique_29,511.54,1,0.01,7.91,Virement,Influenceur,8.37,Livrée,506.4246,177.24860999999999,160.96860999999998,2025-07,0,15,4226.5799
CMD103152,2025-10-18,C1220,Dakar,Maison,Produit_Maison_14,93.08,3,0.06,7.24,Carte,Influenceur,7.5,Livrée,262.4856,91.86995999999999,77.12996,2025-10,0,7,809.769
CMD103153,2025-07-31,C0170,Abidjan,Électronique,Produit_Électronique_39,508.41,2,0.11,4.73,Mobile Money,Instagram Ads,13.79,Livrée,904.9698000000001,316.73943,298.21943,2025-07,0,16,5923.7144
CMD103154,2025-10-12,C0225,Kinshasa,Mode,Produit_Mode_26,40.15,1,0.2,3.53,Paiement à la livraison,Influenceur,6.22,Livrée,32.12,11.241999999999999,1.492,2025-10,0,11,1235.0129000000002
CMD103155,2025-10-20,C0161,Douala,Mode,Produit_Mode_9,32.35,2,0.2,9.13,Mobile Money,Instagram Ads,10.8,Retournée,51.760000000000005,18.116,-1.8140000000000018,2025-10,1,18,5501.6782
CMD103156,2025-12-27,C0038,Abidjan,Maison,Produit_Maison_26,134.24,3,0.05,8.37,Virement,Google Ads,6.48,Retournée,382.584,133.90439999999998,119.05439999999997,2025-12,1,15,3787.3995
CMD103157,2025-10-15,C0159,Kinshasa,Mode,Produit_Mode_49,18.79,3,0.15,3.47,Carte,Google Ads,6.17,Livrée,47.9145,16.770075,7.130074999999998,2025-10,0,20,5697.3041
CMD103158,2025-07-18,C0103,Libreville,Électronique,Produit_Électronique_43,346.93,2,0.17,3.98,Paiement à la livraison,Instagram Ads,13.05,Livrée,575.9037999999999,201.56632999999997,184.53632999999996,2025-07,0,16,4261.3331
CMD103159,2025-10-28,C0129,Dakar,Électronique,Produit_Électronique_38,348.53,3,0.05,3.5,Virement,Influenceur,7.42,Retournée,993.3104999999998,347.6586749999999,336.7386749999999,2025-10,1,10,3830.8241
CMD103160,2025-08-30,C0282,Kinshasa,Maison,Produit_Maison_37,119.76,3,0.09,5.81,Virement,Google Ads,6.83,Livrée,326.94480000000004,114.43068000000001,101.79068000000001,2025-08,0,19,4623.7418
CMD103161,2025-07-01,C0341,Abidjan,Mode,Produit_Mode_21,34.43,2,0.06,4.93,Carte,Instagram Ads,7.19,Livrée,64.7284,22.654939999999996,10.534939999999995,2025-07,0,11,3744.3512
CMD103162,2025-08-14,C0312,Kinshasa,Mode,Produit_Mode_38,40.15,3,0.28,2.93,Carte,Email,1.41,Livrée,86.72399999999999,30.353399999999993,26.013399999999994,2025-08,0,23,3542.9011
CMD103163,2025-09-15,C1224,Abidjan,Mode,Produit_Mode_39,71.08,3,0.19,3.35,Paiement à la livraison,Google Ads,3.46,Livrée,172.72440000000003,60.453540000000004,53.64354,2025-09,0,2,482.5248
CMD103164,2025-11-13,C1308,Cotonou,Beauté,Produit_Beauté_13,31.1,2,0.08,7.44,Carte,Instagram Ads,11.83,Livrée,57.224000000000004,20.0284,0.7584,2025-11,0,5,271.5129
CMD103165,2025-10-27,C0350,Douala,Maison,Produit_Maison_7,84.42,3,0.06,8.66,Virement,Google Ads,5.1,Livrée,238.06439999999998,83.32253999999999,69.56254,2025-10,0,17,5553.1116999999995
CMD103166,2025-10-14,C1956,Libreville,Maison,Produit_Maison_32,170.98,1,0.09,5.34,Mobile Money,Google Ads,4.84,Livrée,155.5918,54.45713,44.27713,2025-10,0,3,1549.4974000000002
CMD103167,2025-09-12,C0993,Kinshasa,Électronique,Produit_Électronique_16,129.84,3,0.11,8.72,Virement,Instagram Ads,14.64,Livrée,346.6728,121.33547999999999,97.97547999999999,2025-09,0,2,452.4213
CMD103169,2025-12-24,C1371,Kinshasa,Maison,Produit_Maison_38,136.54,1,0.1,3.51,Virement,Instagram Ads,14.54,Livrée,122.886,43.010099999999994,24.960099999999997,2025-12,0,2,483.2124
CMD103170,2025-11-23,C1250,Kinshasa,Maison,Produit_Maison_5,58.83,2,0.14,2.48,Carte,Instagram Ads,12.29,Livrée,101.18759999999999,35.415659999999995,20.64566,2025-11,0,2,162.31019999999998
CMD103171,2025-12-30,C0540,Kinshasa,Beauté,Produit_Beauté_43,25.16,2,0.05,8.75,Paiement à la livraison,Influenceur,16.15,Livrée,47.803999999999995,16.731399999999997,-8.168600000000001,2025-12,0,1,47.803999999999995
CMD103172,2025-08-05,C0239,Lomé,Électronique,Produit_Beauté_35,29.1,1,0.09,8.26,Paiement à la livraison,Influenceur,13.7,Livrée,26.481,9.26835,-12.69165,2025-08,0,12,3977.24
CMD103173,2025-08-13,C0210,Kinshasa,Maison,Produit_Maison_43,113.54,1,0.21,7.87,Mobile Money,Instagram Ads,13.05,Livrée,89.6966,31.39381,10.473809999999997,2025-08,0,17,2310.8251999999998
CMD103174,2025-12-18,C1291,Kinshasa,Maison,Produit_Maison_7,73.4,2,0.02,2.11,Virement,Email,1.61,Livrée,143.864,50.352399999999996,46.6324,2025-12,0,3,350.7284
CMD103175,2025-11-17,C1636,Douala,Mode,Produit_Mode_44,54.95,2,0.1,7.52,Virement,Email,1.43,Annulée,98.91000000000001,34.618500000000004,25.668500000000005,2025-11,0,3,1415.0299999999997
CMD103176,2025-12-27,C1170,Douala,Électronique,Produit_Électronique_10,337.74,2,0.1,7.74,Paiement à la livraison,Instagram Ads,7.4,Livrée,607.932,212.7762,197.63619999999997,2025-12,0,4,2436.819
CMD103177,2025-07-29,C0227,Libreville,Mode,Produit_Mode_43,43.82,3,0.28,5.82,Virement,Instagram Ads,8.32,Livrée,94.6512,33.127919999999996,18.987919999999995,2025-07,0,18,4019.8837000000003
CMD103178,2025-11-08,C0036,Libreville,Mode,Produit_Mode_17,62.15,2,0.13,4.2,Paiement à la livraison,Email,1.61,Livrée,108.14099999999999,37.849349999999994,32.03934999999999,2025-11,0,13,4443.6337
CMD103179,2025-09-16,C0082,Dakar,Électronique,Produit_Électronique_23,93.63,2,0.05,2.61,Paiement à la livraison,Google Ads,6.55,Livrée,177.897,62.263949999999994,53.10395,2025-09,0,23,7351.238149999999
CMD103180,2025-11-11,C0119,Lomé,Maison,Produit_Maison_33,135.89,1,0.08,9.02,Paiement à la livraison,Instagram Ads,14.94,Livrée,125.0188,43.75658,19.796580000000006,2025-11,0,22,5904.3007
CMD103181,2025-10-04,C0005,Libreville,Mode,Produit_Mode_2,36.72,3,0.07,2.96,Carte,Instagram Ads,10.89,Livrée,102.44879999999999,35.857079999999996,22.007079999999995,2025-10,0,22,6794.13385
CMD103182,2025-09-05,C0214,Dakar,Électronique,Produit_Électronique_43,380.54,3,0.17,5.0,Paiement à la livraison,Instagram Ads,14.11,Livrée,947.5446000000001,331.64061,312.53060999999997,2025-09,0,20,7179.2206
CMD103183,2025-07-24,C0368,Brazzaville,Mode,Produit_Mode_37,25.7,3,0.18,4.36,Paiement à la livraison,Instagram Ads,14.05,Livrée,63.222,22.1277,3.7177000000000007,2025-07,0,26,5448.0315
CMD103184,2025-07-22,C0206,Dakar,Maison,Produit_Maison_11,165.75,2,0.03,3.18,Carte,Influenceur,8.66,Livrée,321.555,112.54424999999999,100.70424999999999,2025-07,0,12,3457.9475
CMD103186,2025-12-01,C1146,Cotonou,Maison,Produit_Maison_30,165.51,2,0.23,8.6,Mobile Money,Instagram Ads,6.95,Livrée,254.8854,89.20989,73.65989,2025-12,0,3,1482.2676000000001
CMD103187,2025-10-09,C0343,Kinshasa,Électronique,Produit_Électronique_43,369.97,3,0.07,9.79,Paiement à la livraison,Instagram Ads,7.77,Livrée,1032.2163,361.275705,343.715705,2025-10,0,15,4546.3475
